,id,tabuleiro,size,numero_regioes,tamanho_medio_regiao,dificuldade,dicas,tempo,nos_visitados,profundidade_maxima,total_podas,backtracks,resolvido,assign_from_singletons,hidden_single,naked_pairs,hidden_pairs,naked_triples,hidden_triples
8x8_Suguru-965,Suguru-965,8x8,64,13,4.923076923076923,3,11,0.13465227200003937,34,8,577,9,True,353,79,57,62,19,7
8x8_Suguru-984,Suguru-984,8x8,64,16,4.0,3,8,0.03460626500009312,11,7,110,1,True,64,17,5,9,10,5
8x8_Suguru-1014,Suguru-1014,8x8,64,14,4.571428571428571,2,8,0.04692259399962495,12,6,157,2,True,90,26,10,18,9,4
8x8_Suguru-1064,Suguru-1064,8x8,64,15,4.266666666666667,3,9,0.4419382350001797,116,11,2240,44,True,1301,257,182,326,39,135
8x8_Suguru-1114,Suguru-1114,8x8,64,14,4.571428571428571,3,10,0.028500001999873348,9,7,92,0,True,59,15,2,13,3,0
8x8_Suguru-1127,Suguru-1127,8x8,64,14,4.571428571428571,3,10,0.02389384899970537,5,3,128,0,True,78,22,2,17,8,1
8x8_Suguru-1132,Suguru-1132,8x8,64,14,4.571428571428571,3,10,0.05317309700012629,18,7,187,3,True,104,30,17,26,0,10
8x8_Suguru-1137,Suguru-1137,8x8,64,14,4.571428571428571,3,11,0.04244475399991643,15,9,95,1,True,64,14,10,5,2,0
8x8_Suguru-1148,Suguru-1148,8x8,64,14,4.571428571428571,3,9,0.06810074399982113,18,5,347,4,True,216,51,12,38,30,0
8x8_Suguru-1224,Suguru-1224,8x8,64,14,4.571428571428571,3,13,0.052225203000034526,15,8,204,1,True,134,28,1,20,18,3
8x8_Suguru-1320,Suguru-1320,8x8,64,14,4.571428571428571,3,8,0.12950408100005006,30,6,567,11,True,289,89,41,83,54,11
8x8_Suguru-1455,Suguru-1455,8x8,64,14,4.571428571428571,3,10,0.11685303200010821,30,7,418,9,True,222,65,47,54,13,17
8x8_Suguru-1527,Suguru-1527,8x8,64,14,4.571428571428571,3,11,0.07399556600012147,18,10,91,2,True,52,19,13,7,0,0
8x8_Suguru-1550,Suguru-1550,8x8,64,14,4.571428571428571,3,8,0.04768180200017014,12,6,148,3,True,93,22,16,10,1,6
8x8_Suguru-1588,Suguru-1588,8x8,64,14,4.571428571428571,2,11,0.04178136399968935,9,5,117,1,True,66,19,13,11,8,0
8x8_Suguru-1592,Suguru-1592,8x8,64,14,4.571428571428571,3,12,0.019952117999764596,5,4,65,0,True,37,16,0,8,2,2
8x8_Suguru-28,Suguru-28,8x8,64,14,4.571428571428571,3,8,0.19719194200024504,40,9,797,17,True,444,110,100,79,46,18
8x8_Suguru-38,Suguru-38,8x8,64,15,4.266666666666667,3,6,0.07724207899991598,18,7,176,6,True,94,46,0,1,32,3
8x8_Suguru-67,Suguru-67,8x8,64,14,4.571428571428571,3,6,0.23720212199987145,48,7,959,22,True,447,111,153,113,61,74
8x8_Suguru-139,Suguru-139,8x8,64,14,4.571428571428571,3,10,0.041223628999887296,11,7,141,0,True,84,15,2,34,1,5
8x8_Suguru-176,Suguru-176,8x8,64,14,4.571428571428571,3,8,0.23175051399994118,51,7,1249,13,True,721,184,71,166,79,28
8x8_Suguru-212,Suguru-212,8x8,64,14,4.571428571428571,3,7,0.08108654400029991,20,6,381,5,True,175,41,92,40,32,1
8x8_Suguru-216,Suguru-216,8x8,64,14,4.571428571428571,3,9,0.03913543800035768,9,7,96,0,True,46,13,20,16,1,0
8x8_Suguru-321,Suguru-321,8x8,64,14,4.571428571428571,3,7,0.5668857570003638,69,9,2486,29,True,1195,322,203,408,215,143
8x8_Suguru-328,Suguru-328,8x8,64,14,4.571428571428571,3,8,0.03741945899992061,10,7,94,0,True,48,23,1,14,5,3
8x8_Suguru-360,Suguru-360,8x8,64,15,4.266666666666667,3,9,0.02467753500013714,7,6,67,0,True,40,12,9,4,0,2
8x8_Suguru-373,Suguru-373,8x8,64,13,4.923076923076923,3,10,3.0625705659999767,770,11,10016,335,True,4538,1636,1251,1899,228,464
8x8_Suguru-444,Suguru-444,8x8,64,14,4.571428571428571,3,9,0.04154179000033764,12,8,91,1,True,60,17,1,5,7,1
8x8_Suguru-450,Suguru-450,8x8,64,15,4.266666666666667,3,6,0.03543866900008652,11,7,130,0,True,64,23,22,16,4,1
8x8_Suguru-455,Suguru-455,8x8,64,14,4.571428571428571,3,9,0.19474321600000621,43,8,881,20,True,558,107,46,99,44,27
8x8_Suguru-486,Suguru-486,8x8,64,15,4.266666666666667,3,8,0.035371472999941034,6,3,310,2,True,130,40,69,40,31,0
8x8_Suguru-487,Suguru-487,8x8,64,14,4.571428571428571,3,9,0.01376138700015872,2,1,115,0,True,56,21,12,17,9,0
8x8_Suguru-491,Suguru-491,8x8,64,14,4.571428571428571,3,9,0.03677812299974903,11,8,116,0,True,65,20,12,10,9,0
8x8_Suguru-501,Suguru-501,8x8,64,14,4.571428571428571,3,10,0.10200671000029615,33,7,327,12,True,221,46,21,16,8,15
8x8_Suguru-562,Suguru-562,8x8,64,14,4.571428571428571,3,9,0.05300501000010627,16,6,179,1,True,113,27,6,23,7,3
8x8_Suguru-567,Suguru-567,8x8,64,14,4.571428571428571,3,8,0.37430048799978977,66,8,1849,20,True,887,254,285,292,97,34
8x8_Suguru-593,Suguru-593,8x8,64,14,4.571428571428571,3,8,0.06622623000021122,21,6,242,4,True,109,25,78,27,3,0
8x8_Suguru-609,Suguru-609,8x8,64,15,4.266666666666667,3,10,0.27127585299967905,54,8,1264,25,True,729,138,119,225,41,12
8x8_Suguru-619,Suguru-619,8x8,64,14,4.571428571428571,2,8,0.03736351699990337,7,5,185,1,True,94,22,39,22,1,7
8x8_Suguru-662,Suguru-662,8x8,64,13,4.923076923076923,3,12,0.033634481000262895,8,5,123,0,True,76,20,4,18,2,3
8x8_Suguru-686,Suguru-686,8x8,64,15,4.266666666666667,3,7,0.3621631690002687,110,7,2504,29,True,1578,332,65,223,281,25
8x8_Suguru-705,Suguru-705,8x8,64,13,4.923076923076923,3,9,0.759369371000048,172,10,3067,75,True,1672,276,358,432,179,150
8x8_Suguru-726,Suguru-726,8x8,64,13,4.923076923076923,3,11,0.033387679000043136,8,5,107,0,True,52,16,14,17,7,1
8x8_Suguru-802,Suguru-802,8x8,64,14,4.571428571428571,3,8,0.023961356000199885,7,4,68,0,True,44,11,6,7,0,0
8x8_Suguru-822,Suguru-822,8x8,64,14,4.571428571428571,3,10,0.10513797099974909,30,8,368,15,True,236,38,45,44,4,1
8x8_Suguru-826,Suguru-826,8x8,64,14,4.571428571428571,3,8,0.032985740000185615,6,4,126,1,True,64,27,7,19,6,3
8x8_Suguru-858,Suguru-858,8x8,64,15,4.266666666666667,3,7,0.0830080580003596,25,8,245,10,True,157,32,32,23,1,0
8x8_Suguru-894,Suguru-894,8x8,64,14,4.571428571428571,3,9,0.17382476000011593,46,10,527,18,True,376,58,36,42,9,6
8x8_Suguru-953,Suguru-953,8x8,64,14,4.571428571428571,3,10,0.03512881099959486,10,6,148,1,True,103,13,5,19,4,4
8x8_Suguru-982,Suguru-982,8x8,64,14,4.571428571428571,3,12,0.11724331100003837,34,7,302,17,True,238,44,7,11,2,0
8x8_Suguru-1030,Suguru-1030,8x8,64,15,4.266666666666667,3,8,0.09402346600018063,27,8,458,7,True,243,87,31,60,11,26
8x8_Suguru-1069,Suguru-1069,8x8,64,14,4.571428571428571,3,8,0.02817404200004603,7,4,89,1,True,55,18,9,7,0,0
8x8_Suguru-1079,Suguru-1079,8x8,64,14,4.571428571428571,3,9,0.013713430999814591,3,3,55,0,True,35,12,0,7,1,0
8x8_Suguru-1124,Suguru-1124,8x8,64,14,4.571428571428571,3,10,0.139978942000198,37,6,728,7,True,441,82,51,107,3,44
8x8_Suguru-1131,Suguru-1131,8x8,64,14,4.571428571428571,3,7,0.03349000300022453,9,4,264,1,True,139,44,29,29,23,0
8x8_Suguru-1162,Suguru-1162,8x8,64,13,4.923076923076923,3,9,0.04458314000021346,14,6,151,1,True,97,23,11,11,3,6
8x8_Suguru-1175,Suguru-1175,8x8,64,14,4.571428571428571,3,7,0.056742003000181285,16,7,228,3,True,108,24,33,14,21,28
8x8_Suguru-1183,Suguru-1183,8x8,64,15,4.266666666666667,3,8,0.10624036099989098,20,5,696,7,True,364,120,62,119,23,8
8x8_Suguru-1189,Suguru-1189,8x8,64,14,4.571428571428571,3,8,0.029712491999816848,9,5,116,0,True,58,21,18,10,9,0
8x8_Suguru-1206,Suguru-1206,8x8,64,14,4.571428571428571,3,7,0.08338093099973776,24,6,491,6,True,197,56,137,49,15,37
8x8_Suguru-1250,Suguru-1250,8x8,64,14,4.571428571428571,3,9,0.023986503999822162,7,5,93,0,True,57,13,5,8,6,4
8x8_Suguru-1277,Suguru-1277,8x8,64,14,4.571428571428571,3,10,0.2717980570000691,73,6,1877,22,True,1064,306,177,191,88,51
8x8_Suguru-1341,Suguru-1341,8x8,64,15,4.266666666666667,3,10,0.034133773999656114,10,6,125,1,True,83,19,1,13,9,0
8x8_Suguru-1360,Suguru-1360,8x8,64,14,4.571428571428571,3,9,0.02521081300028527,6,4,92,0,True,49,17,12,12,2,0
8x8_Suguru-1401,Suguru-1401,8x8,64,15,4.266666666666667,3,7,0.09855860200013922,27,7,250,12,True,164,29,4,34,16,3
8x8_Suguru-1470,Suguru-1470,8x8,64,14,4.571428571428571,3,11,0.03345969999963927,9,4,114,2,True,75,22,4,13,0,0
8x8_Suguru-1482,Suguru-1482,8x8,64,15,4.266666666666667,3,8,0.06971477199977016,17,7,236,12,True,127,41,28,28,9,3
8x8_Suguru-1538,Suguru-1538,8x8,64,14,4.571428571428571,3,10,0.04138805800039336,13,6,190,2,True,120,24,25,15,2,4
8x8_Suguru-64,Suguru-64,8x8,64,14,4.571428571428571,3,10,0.02710079600001336,6,3,174,1,True,113,23,2,22,14,0
8x8_Suguru-111,Suguru-111,8x8,64,14,4.571428571428571,3,10,0.18645132599976932,50,7,1017,15,True,658,149,51,92,64,3
8x8_Suguru-147,Suguru-147,8x8,64,13,4.923076923076923,3,14,0.09475664700039488,22,6,372,11,True,177,57,70,59,8,1
8x8_Suguru-227,Suguru-227,8x8,64,14,4.571428571428571,2,8,0.1197243710003022,29,5,582,8,True,328,104,33,46,70,1
8x8_Suguru-331,Suguru-331,8x8,64,14,4.571428571428571,3,7,0.059862426000108826,19,11,175,0,True,72,29,32,23,9,10
8x8_Suguru-380,Suguru-380,8x8,64,13,4.923076923076923,3,12,0.025580220999927406,6,4,129,0,True,68,19,24,6,7,5
8x8_Suguru-407,Suguru-407,8x8,64,15,4.266666666666667,3,13,0.116383816999587,29,7,667,15,True,365,74,41,102,69,16
8x8_Suguru-443,Suguru-443,8x8,64,14,4.571428571428571,3,10,0.03893543200001659,9,3,319,1,True,172,48,20,49,27,3
8x8_Suguru-540,Suguru-540,8x8,64,15,4.266666666666667,3,3,0.053208704000098805,18,6,151,7,True,110,22,12,4,3,0
8x8_Suguru-644,Suguru-644,8x8,64,14,4.571428571428571,3,9,0.12439515100004428,38,7,770,9,True,481,92,41,82,51,23
8x8_Suguru-727,Suguru-727,8x8,64,14,4.571428571428571,3,7,0.5017762620000212,130,10,2478,65,True,1275,400,353,416,30,4
8x8_Suguru-812,Suguru-812,8x8,64,13,4.923076923076923,3,11,0.23148072300000422,45,6,1249,19,True,583,225,142,254,45,0
8x8_Suguru-817,Suguru-817,8x8,64,13,4.923076923076923,3,10,0.4926981739999974,131,10,1964,64,True,1077,239,217,197,172,62
8x8_Suguru-820,Suguru-820,8x8,64,14,4.571428571428571,3,10,0.31074462400010816,76,8,1890,35,True,1010,197,406,211,44,22
8x8_Suguru-839,Suguru-839,8x8,64,13,4.923076923076923,3,11,0.022002797999903123,5,4,83,1,True,60,16,3,4,0,0
8x8_Suguru-860,Suguru-860,8x8,64,14,4.571428571428571,3,10,0.03902926099999604,5,4,91,1,True,54,15,8,7,1,6
8x8_Suguru-999,Suguru-999,8x8,64,14,4.571428571428571,3,9,0.13654179099967223,30,9,541,11,True,223,81,94,80,49,14
8x8_Suguru-1074,Suguru-1074,8x8,64,14,4.571428571428571,3,10,0.011743937000119331,2,2,75,0,True,38,12,17,5,3,0
8x8_Suguru-1108,Suguru-1108,8x8,64,14,4.571428571428571,3,11,0.021140396999726363,6,4,107,0,True,63,18,10,12,4,0
8x8_Suguru-1138,Suguru-1138,8x8,64,14,4.571428571428571,3,10,0.05856353200033482,16,6,213,4,True,128,44,5,25,11,0
8x8_Suguru-1152,Suguru-1152,8x8,64,13,4.923076923076923,3,13,0.03256950399963898,9,5,174,0,True,100,27,10,30,1,6
8x8_Suguru-1171,Suguru-1171,8x8,64,15,4.266666666666667,3,7,0.25650011900006575,69,7,1425,24,True,786,235,95,231,68,10
8x8_Suguru-1182,Suguru-1182,8x8,64,15,4.266666666666667,3,7,0.09725311200008946,25,9,283,10,True,150,43,21,35,28,6
8x8_Suguru-1261,Suguru-1261,8x8,64,14,4.571428571428571,3,6,0.06155002300010892,21,8,240,3,True,127,40,3,37,15,18
8x8_Suguru-1316,Suguru-1316,8x8,64,14,4.571428571428571,3,6,0.07661424399975658,15,7,263,6,True,132,51,12,41,11,16
8x8_Suguru-1326,Suguru-1326,8x8,64,14,4.571428571428571,3,10,0.08038627500036455,22,6,434,6,True,250,60,33,55,27,9
8x8_Suguru-1348,Suguru-1348,8x8,64,14,4.571428571428571,3,10,0.051216000000295026,13,5,261,4,True,177,44,20,16,2,2
8x8_Suguru-1349,Suguru-1349,8x8,64,15,4.266666666666667,3,7,0.024607785000171134,9,8,52,0,True,30,12,2,5,3,0
8x8_Suguru-1371,Suguru-1371,8x8,64,14,4.571428571428571,3,9,0.06346247499959645,19,8,211,4,True,145,25,5,24,10,2
8x8_Suguru-1416,Suguru-1416,8x8,64,14,4.571428571428571,3,9,0.025152009000066755,8,4,144,0,True,92,22,2,19,4,5
8x8_Suguru-1454,Suguru-1454,8x8,64,14,4.571428571428571,2,12,0.0336360969999987,11,6,174,0,True,85,16,28,25,16,4
8x8_Suguru-1457,Suguru-1457,8x8,64,13,4.923076923076923,3,11,0.05914219400028742,17,6,207,2,True,115,36,1,39,14,2
8x8_Suguru-80,Suguru-80,8x8,64,14,4.571428571428571,3,7,0.06212738600015655,17,8,188,3,True,93,36,14,37,3,5
8x8_Suguru-102,Suguru-102,8x8,64,15,4.266666666666667,3,8,0.022973962999913056,7,5,60,0,True,43,11,0,3,3,0
8x8_Suguru-165,Suguru-165,8x8,64,14,4.571428571428571,3,7,0.03706353699999454,10,5,135,1,True,95,13,6,8,7,6
8x8_Suguru-248,Suguru-248,8x8,64,14,4.571428571428571,3,7,0.025529445999836753,8,6,85,0,True,58,10,3,9,3,2
8x8_Suguru-261,Suguru-261,8x8,64,14,4.571428571428571,3,6,0.03329155299979902,7,3,270,0,True,136,44,31,37,21,1
8x8_Suguru-274,Suguru-274,8x8,64,14,4.571428571428571,3,7,0.04459072899999228,11,5,187,0,True,92,37,14,31,9,4
8x8_Suguru-315,Suguru-315,8x8,64,14,4.571428571428571,3,12,0.050623052999981155,14,7,266,1,True,136,29,34,22,41,4
8x8_Suguru-374,Suguru-374,8x8,64,14,4.571428571428571,3,11,0.019407094000143843,6,5,67,0,True,37,13,2,9,6,0
8x8_Suguru-375,Suguru-375,8x8,64,14,4.571428571428571,3,10,0.06558423299975402,17,7,360,2,True,180,46,77,31,14,12
8x8_Suguru-437,Suguru-437,8x8,64,13,4.923076923076923,3,11,0.05415733800009548,17,8,147,3,True,73,21,12,11,0,30
8x8_Suguru-440,Suguru-440,8x8,64,14,4.571428571428571,3,11,0.061930388000291714,15,6,211,9,True,146,35,12,12,3,3
8x8_Suguru-483,Suguru-483,8x8,64,14,4.571428571428571,3,10,0.07522270400022535,19,7,325,4,True,178,57,27,30,22,11
8x8_Suguru-518,Suguru-518,8x8,64,14,4.571428571428571,3,13,0.05459276700003102,15,5,305,3,True,177,25,39,53,7,4
8x8_Suguru-556,Suguru-556,8x8,64,14,4.571428571428571,3,9,0.2260288579996086,52,4,2045,14,True,1115,300,179,274,140,37
8x8_Suguru-598,Suguru-598,8x8,64,14,4.571428571428571,3,9,0.0434221149998848,14,8,120,2,True,75,20,9,16,0,0
8x8_Suguru-649,Suguru-649,8x8,64,14,4.571428571428571,3,9,0.059810318000018015,17,7,353,5,True,212,43,25,45,28,0
8x8_Suguru-693,Suguru-693,8x8,64,13,4.923076923076923,3,10,0.02850225700012743,7,5,76,0,True,50,10,7,9,0,0
8x8_Suguru-768,Suguru-768,8x8,64,14,4.571428571428571,3,7,0.039670961999945575,12,8,86,1,True,58,17,2,9,0,0
8x8_Suguru-786,Suguru-786,8x8,64,13,4.923076923076923,3,10,0.875361224000244,202,7,4431,93,True,2491,663,219,434,510,114
8x8_Suguru-790,Suguru-790,8x8,64,14,4.571428571428571,3,10,0.035490155999923445,11,7,83,1,True,62,15,0,6,0,0
8x8_Suguru-806,Suguru-806,8x8,64,14,4.571428571428571,3,9,0.15352303200006645,23,4,1190,7,True,593,152,133,156,122,34
8x8_Suguru-836,Suguru-836,8x8,64,13,4.923076923076923,2,12,0.18673990099978255,38,7,997,15,True,551,128,47,180,49,42
8x8_Suguru-856,Suguru-856,8x8,64,13,4.923076923076923,3,8,0.4054522330002328,111,8,1715,29,True,791,181,118,389,148,88
8x8_Suguru-932,Suguru-932,8x8,64,14,4.571428571428571,3,9,0.1221994390002692,29,5,542,10,True,293,56,57,109,22,5
8x8_Suguru-938,Suguru-938,8x8,64,14,4.571428571428571,3,8,0.08214566400010881,15,5,481,7,True,239,59,47,95,12,29
8x8_Suguru-948,Suguru-948,8x8,64,13,4.923076923076923,3,11,0.07277242999998634,18,6,259,5,True,179,29,4,27,9,11
8x8_Suguru-974,Suguru-974,8x8,64,15,4.266666666666667,3,6,0.15641353199998775,36,8,955,12,True,567,117,75,112,63,21
8x8_Suguru-977,Suguru-977,8x8,64,14,4.571428571428571,3,11,0.09378076799976043,24,7,514,6,True,282,62,47,75,19,29
8x8_Suguru-997,Suguru-997,8x8,64,14,4.571428571428571,3,5,0.08376902999998492,13,6,147,2,True,88,31,3,19,6,0
8x8_Suguru-1000,Suguru-1000,8x8,64,14,4.571428571428571,3,11,0.08190326799967806,16,6,477,6,True,251,55,69,80,7,15
8x8_Suguru-1002,Suguru-1002,8x8,64,15,4.266666666666667,3,7,0.04575445700038472,12,5,229,1,True,120,34,21,31,9,14
8x8_Suguru-1007,Suguru-1007,8x8,64,14,4.571428571428571,3,9,0.056469449999895005,9,5,204,4,True,100,32,13,27,21,11
8x8_Suguru-1041,Suguru-1041,8x8,64,13,4.923076923076923,3,10,0.04077201400014019,10,4,146,2,True,96,17,6,17,7,3
8x8_Suguru-1056,Suguru-1056,8x8,64,13,4.923076923076923,3,12,0.04862529000001814,13,6,171,3,True,95,25,35,11,3,2
8x8_Suguru-1063,Suguru-1063,8x8,64,13,4.923076923076923,3,12,0.1879770880000251,42,8,743,10,True,450,78,40,104,55,16
8x8_Suguru-1070,Suguru-1070,8x8,64,13,4.923076923076923,3,13,0.031614268999874184,7,5,136,2,True,84,23,7,13,6,3
8x8_Suguru-1076,Suguru-1076,8x8,64,14,4.571428571428571,3,9,0.1476987519999966,39,10,419,14,True,250,56,29,74,7,3
8x8_Suguru-1121,Suguru-1121,8x8,64,14,4.571428571428571,3,9,0.09869883700002902,27,9,356,9,True,201,45,40,67,3,0
8x8_Suguru-1129,Suguru-1129,8x8,64,14,4.571428571428571,3,11,0.04585661000010077,14,8,150,0,True,91,23,15,17,0,4
8x8_Suguru-1197,Suguru-1197,8x8,64,14,4.571428571428571,3,10,0.04073843300011504,13,5,130,3,True,94,18,6,10,2,0
8x8_Suguru-1225,Suguru-1225,8x8,64,14,4.571428571428571,3,12,0.06067841499998394,14,7,196,7,True,109,32,32,14,8,1
8x8_Suguru-1315,Suguru-1315,8x8,64,14,4.571428571428571,3,8,0.1013036229996942,27,9,479,7,True,236,54,72,75,25,17
8x8_Suguru-1436,Suguru-1436,8x8,64,15,4.266666666666667,3,8,0.02817280999988725,7,6,90,0,True,56,15,7,9,3,0
8x8_Suguru-1477,Suguru-1477,8x8,64,15,4.266666666666667,2,6,0.5024550779999117,113,8,3496,42,True,1873,501,336,498,174,114
8x8_Suguru-1535,Suguru-1535,8x8,64,14,4.571428571428571,2,7,0.03332987600015258,8,6,119,0,True,55,18,23,17,4,2
8x8_Suguru-1551,Suguru-1551,8x8,64,15,4.266666666666667,3,10,0.03372579799997766,8,4,173,1,True,128,12,2,23,5,3
8x8_Suguru-27,Suguru-27,8x8,64,15,4.266666666666667,3,6,0.222651697999936,34,9,1826,11,True,840,214,170,338,222,42
8x8_Suguru-34,Suguru-34,8x8,64,14,4.571428571428571,3,11,0.04781169299985777,13,5,182,3,True,115,35,13,11,6,2
8x8_Suguru-55,Suguru-55,8x8,64,14,4.571428571428571,3,10,0.032805783999720006,10,6,143,0,True,87,17,7,17,10,5
8x8_Suguru-200,Suguru-200,8x8,64,14,4.571428571428571,3,9,0.06977527000026384,18,5,535,6,True,284,42,27,91,66,25
8x8_Suguru-217,Suguru-217,8x8,64,14,4.571428571428571,3,9,0.1910310660000505,59,10,796,22,True,398,115,69,145,67,2
8x8_Suguru-251,Suguru-251,8x8,64,15,4.266666666666667,3,8,0.28463313800011747,71,7,2032,20,True,1117,203,205,314,172,21
8x8_Suguru-270,Suguru-270,8x8,64,14,4.571428571428571,3,9,0.06302088999973421,15,6,278,2,True,167,43,37,22,8,1
8x8_Suguru-325,Suguru-325,8x8,64,14,4.571428571428571,3,12,0.04684900300026129,11,5,149,2,True,84,19,8,27,11,0
8x8_Suguru-333,Suguru-333,8x8,64,14,4.571428571428571,3,7,0.41255500500028575,99,8,1436,40,True,823,208,193,141,53,18
8x8_Suguru-334,Suguru-334,8x8,64,14,4.571428571428571,3,7,0.02101660499965874,6,4,81,0,True,46,16,3,10,6,0
8x8_Suguru-379,Suguru-379,8x8,64,14,4.571428571428571,3,8,0.03711449699994773,12,5,183,2,True,94,25,18,15,0,31
8x8_Suguru-441,Suguru-441,8x8,64,14,4.571428571428571,3,9,0.3201416230003815,58,7,1655,28,True,794,216,99,219,225,102
8x8_Suguru-479,Suguru-479,8x8,64,14,4.571428571428571,3,7,0.16241472399997292,43,10,646,19,True,344,90,59,97,43,13
8x8_Suguru-484,Suguru-484,8x8,64,14,4.571428571428571,3,9,0.14867408000009164,35,7,687,10,True,390,84,47,95,36,35
8x8_Suguru-488,Suguru-488,8x8,64,14,4.571428571428571,3,8,0.5409724060000372,112,5,3576,28,True,1806,567,425,469,138,171
8x8_Suguru-533,Suguru-533,8x8,64,14,4.571428571428571,3,7,2.628890393999882,601,10,11672,269,True,6708,1521,374,1467,904,698
8x8_Suguru-539,Suguru-539,8x8,64,14,4.571428571428571,3,10,0.08581348600000638,16,4,357,6,True,191,63,28,34,15,26
8x8_Suguru-591,Suguru-591,8x8,64,13,4.923076923076923,3,6,0.4476149259999147,97,6,2093,27,True,1171,357,146,239,155,25
8x8_Suguru-640,Suguru-640,8x8,64,14,4.571428571428571,3,7,0.07569129000012254,14,4,303,2,True,164,37,24,41,27,10
8x8_Suguru-666,Suguru-666,8x8,64,15,4.266666666666667,3,6,0.03621026099972369,9,4,213,0,True,117,43,17,30,6,0
8x8_Suguru-667,Suguru-667,8x8,64,15,4.266666666666667,3,8,0.043217337999976735,13,6,139,0,True,70,21,14,17,13,4
8x8_Suguru-698,Suguru-698,8x8,64,13,4.923076923076923,3,9,0.030175832000168157,8,4,113,0,True,70,20,5,15,3,0
8x8_Suguru-701,Suguru-701,8x8,64,15,4.266666666666667,3,5,0.0607991619999666,17,9,138,4,True,82,23,19,12,0,2
8x8_Suguru-703,Suguru-703,8x8,64,14,4.571428571428571,3,8,0.0767947220001588,18,6,408,5,True,193,54,33,82,24,22
8x8_Suguru-733,Suguru-733,8x8,64,14,4.571428571428571,3,7,0.032899232000090706,11,6,132,0,True,81,19,9,15,6,2
8x8_Suguru-919,Suguru-919,8x8,64,14,4.571428571428571,3,10,0.07378643499987447,23,7,224,5,True,147,33,8,24,12,0
8x8_Suguru-1006,Suguru-1006,8x8,64,14,4.571428571428571,3,9,0.20141198399960558,50,7,737,25,True,424,100,22,173,13,5
8x8_Suguru-1022,Suguru-1022,8x8,64,15,4.266666666666667,3,12,0.101045914000224,24,8,486,10,True,270,56,91,60,7,2
8x8_Suguru-1044,Suguru-1044,8x8,64,14,4.571428571428571,3,8,0.0317347269997299,9,5,118,1,True,70,16,14,7,7,4
8x8_Suguru-1220,Suguru-1220,8x8,64,14,4.571428571428571,3,10,0.16543544000023758,38,8,734,15,True,443,89,2,46,135,19
8x8_Suguru-1268,Suguru-1268,8x8,64,14,4.571428571428571,3,10,0.11672692399997686,30,6,633,11,True,427,95,38,46,25,2
8x8_Suguru-1273,Suguru-1273,8x8,64,14,4.571428571428571,3,11,0.3455813830000807,87,9,1768,38,True,970,255,93,290,146,14
8x8_Suguru-1300,Suguru-1300,8x8,64,13,4.923076923076923,3,9,0.02075058699983856,4,4,54,0,True,30,13,4,5,2,0
8x8_Suguru-1308,Suguru-1308,8x8,64,14,4.571428571428571,3,8,0.02603917799979172,7,4,104,0,True,68,14,12,8,2,0
8x8_Suguru-1461,Suguru-1461,8x8,64,14,4.571428571428571,3,9,0.6061222609996548,142,9,2801,62,True,1431,389,301,321,307,52
8x8_Suguru-1479,Suguru-1479,8x8,64,14,4.571428571428571,3,8,0.07657660499990016,18,5,439,5,True,202,65,63,63,15,31
8x8_Suguru-1484,Suguru-1484,8x8,64,15,4.266666666666667,3,5,0.050813829000162514,13,5,197,0,True,97,40,10,30,18,2
8x8_Suguru-1557,Suguru-1557,8x8,64,14,4.571428571428571,3,8,0.778132703999745,209,8,4838,87,True,3061,624,247,558,259,89
8x8_Suguru-59,Suguru-59,8x8,64,14,4.571428571428571,3,10,0.057251185000041005,15,6,244,4,True,175,33,16,17,2,1
8x8_Suguru-71,Suguru-71,8x8,64,14,4.571428571428571,3,8,0.164627438000025,42,9,740,13,True,514,67,40,81,36,2
8x8_Suguru-108,Suguru-108,8x8,64,15,4.266666666666667,3,8,0.13095182200004274,36,6,586,14,True,407,81,19,58,21,0
8x8_Suguru-174,Suguru-174,8x8,64,15,4.266666666666667,3,6,0.03630704999977752,10,8,74,1,True,39,17,8,5,0,5
8x8_Suguru-178,Suguru-178,8x8,64,14,4.571428571428571,2,8,0.054459604999919975,13,6,278,2,True,158,36,17,33,34,0
8x8_Suguru-222,Suguru-222,8x8,64,14,4.571428571428571,3,10,0.05783380200000465,14,6,324,1,True,187,41,14,39,29,14
8x8_Suguru-246,Suguru-246,8x8,64,14,4.571428571428571,3,10,0.017495261000021856,4,4,66,0,True,34,12,10,10,0,0
8x8_Suguru-285,Suguru-285,8x8,64,13,4.923076923076923,2,10,0.05905351499995959,15,6,273,2,True,135,36,34,17,35,16
8x8_Suguru-323,Suguru-323,8x8,64,14,4.571428571428571,3,9,0.02617358499992406,7,6,88,0,True,51,14,16,7,0,0
8x8_Suguru-336,Suguru-336,8x8,64,15,4.266666666666667,3,7,0.06023290600023756,20,7,176,4,True,70,32,3,59,12,0
8x8_Suguru-354,Suguru-354,8x8,64,14,4.571428571428571,3,8,0.07407919899969784,20,8,306,6,True,138,46,55,45,9,13
8x8_Suguru-436,Suguru-436,8x8,64,15,4.266666666666667,3,7,0.03814272399995389,10,6,104,2,True,51,27,13,13,0,0
8x8_Suguru-498,Suguru-498,8x8,64,14,4.571428571428571,3,8,0.11749141700011023,33,8,446,12,True,191,57,49,113,16,20
8x8_Suguru-552,Suguru-552,8x8,64,13,4.923076923076923,3,12,0.03439080499992997,9,6,105,1,True,62,17,7,10,8,1
