,id,tabuleiro,size,numero_regioes,tamanho_medio_regiao,dicas,tempo,backtracks,resolvido,assign_from_singletons,hidden_single,naked_pairs,hidden_pairs,naked_triples,hidden_triples
6x6_Suguru-1405,Suguru-1405,6x6,36,8,4.5,7,0.0028859049998573028,0,True,23,6,6,4,0,0
6x6_Suguru-1518,Suguru-1518,6x6,36,8,4.5,8,0.0025936170022760052,0,True,21,7,4,10,0,0
6x6_Suguru-112,Suguru-112,6x6,36,8,4.5,7,0.003011001001141267,0,True,24,5,5,4,0,0
6x6_Suguru-152,Suguru-152,6x6,36,8,4.5,4,0.0028896090007037856,0,True,22,10,3,4,0,0
6x6_Suguru-446,Suguru-446,6x6,36,8,4.5,5,0.003133471000182908,0,True,23,8,13,4,0,0
6x6_Suguru-479,Suguru-479,6x6,36,9,4.0,8,0.0023197540031105746,0,True,20,8,2,6,0,0
6x6_Suguru-499,Suguru-499,6x6,36,8,4.5,7,0.0023217460002342705,0,True,24,5,0,7,2,0
6x6_Suguru-574,Suguru-574,6x6,36,8,4.5,9,0.0030443310024566017,0,True,17,10,2,3,0,0
6x6_Suguru-583,Suguru-583,6x6,36,9,4.0,7,0.003107274002104532,0,True,18,11,2,6,1,0
6x6_Suguru-786,Suguru-786,6x6,36,8,4.5,5,0.0030108579994703177,0,True,24,7,7,6,1,0
6x6_Suguru-825,Suguru-825,6x6,36,9,4.0,5,0.0028523289984150324,0,True,24,7,2,5,0,3
6x6_Suguru-829,Suguru-829,6x6,36,8,4.5,7,0.003377162000106182,0,True,20,9,0,7,0,0
6x6_Suguru-878,Suguru-878,6x6,36,8,4.5,7,0.0030932279987609945,0,True,22,7,3,6,1,0
6x6_Suguru-893,Suguru-893,6x6,36,8,4.5,7,0.002968790999148041,0,True,21,8,3,5,0,0
6x6_Suguru-947,Suguru-947,6x6,36,8,4.5,7,0.002669008001248585,0,True,22,7,3,6,0,0
6x6_Suguru-1025,Suguru-1025,6x6,36,8,4.5,6,0.002925587999925483,0,True,20,10,4,6,1,0
6x6_Suguru-1026,Suguru-1026,6x6,36,8,4.5,6,0.0028241949985385872,0,True,23,7,1,7,0,0
6x6_Suguru-1148,Suguru-1148,6x6,36,8,4.5,10,0.0036854609970760066,0,True,22,4,0,4,4,0
6x6_Suguru-1244,Suguru-1244,6x6,36,8,4.5,6,0.00330212300104904,0,True,23,7,4,6,1,0
6x6_Suguru-1257,Suguru-1257,6x6,36,8,4.5,7,0.0023318509993259795,0,True,23,6,1,3,2,0
6x6_Suguru-1344,Suguru-1344,6x6,36,8,4.5,5,0.003968076998717152,0,True,21,10,0,7,5,0
6x6_Suguru-1373,Suguru-1373,6x6,36,8,4.5,6,0.0030139059999783058,0,True,24,6,6,4,0,0
6x6_Suguru-1525,Suguru-1525,6x6,36,8,4.5,9,0.0038938300021982286,0,True,35,9,2,0,0,0
6x6_Suguru-1574,Suguru-1574,6x6,36,8,4.5,6,0.0028741389978677034,0,True,24,6,3,6,1,0
6x6_Suguru-47,Suguru-47,6x6,36,8,4.5,6,0.0047488580021308735,0,True,39,7,2,5,2,1
6x6_Suguru-80,Suguru-80,6x6,36,8,4.5,8,0.002656660999491578,0,True,23,5,6,2,0,0
6x6_Suguru-81,Suguru-81,6x6,36,8,4.5,7,0.0027685880013450515,0,True,22,7,4,5,2,0
6x6_Suguru-115,Suguru-115,6x6,36,8,4.5,7,0.003071473998716101,0,True,22,7,2,9,0,0
6x6_Suguru-198,Suguru-198,6x6,36,9,4.0,5,0.004075855998962652,0,True,23,6,6,3,0,0
6x6_Suguru-216,Suguru-216,6x6,36,8,4.5,8,0.010609539000142831,1,True,40,8,0,2,0,0
6x6_Suguru-271,Suguru-271,6x6,36,8,4.5,8,0.0042646500005503185,0,True,24,4,0,5,0,0
6x6_Suguru-375,Suguru-375,6x6,36,8,4.5,9,0.00290320899875951,0,True,22,5,3,2,0,1
6x6_Suguru-425,Suguru-425,6x6,36,9,4.0,8,0.004480036997847492,0,True,25,5,4,1,0,0
6x6_Suguru-429,Suguru-429,6x6,36,8,4.5,8,0.01078282700109412,0,True,42,9,4,6,3,2
6x6_Suguru-465,Suguru-465,6x6,36,8,4.5,7,0.0031334800005424768,0,True,19,8,2,3,0,0
6x6_Suguru-505,Suguru-505,6x6,36,9,4.0,5,0.004689925997809041,0,True,41,10,0,3,4,0
6x6_Suguru-604,Suguru-604,6x6,36,9,4.0,5,0.0027810070023406297,0,True,20,11,5,3,0,0
6x6_Suguru-660,Suguru-660,6x6,36,8,4.5,5,0.00268295700152521,0,True,20,11,6,4,1,0
6x6_Suguru-733,Suguru-733,6x6,36,8,4.5,7,0.0029425020002236124,0,True,20,9,4,8,0,0
6x6_Suguru-823,Suguru-823,6x6,36,8,4.5,7,0.0023841649999667425,0,True,25,4,0,9,2,0
6x6_Suguru-857,Suguru-857,6x6,36,8,4.5,6,0.005000790999474702,0,True,37,8,0,10,0,0
6x6_Suguru-1076,Suguru-1076,6x6,36,9,4.0,6,0.0025718030010466464,0,True,25,5,0,8,1,0
6x6_Suguru-1340,Suguru-1340,6x6,36,8,4.5,7,0.0026801639978657477,0,True,21,8,6,7,0,0
6x6_Suguru-1348,Suguru-1348,6x6,36,9,4.0,5,0.008253211999544874,0,True,19,6,1,12,0,0
6x6_Suguru-1360,Suguru-1360,6x6,36,8,4.5,8,0.0028030220018990804,0,True,19,7,0,2,0,0
6x6_Suguru-1377,Suguru-1377,6x6,36,9,4.0,6,0.0031537100003333762,0,True,23,5,0,1,0,0
6x6_Suguru-1419,Suguru-1419,6x6,36,8,4.5,8,0.003271422003308544,0,True,22,6,8,6,0,0
6x6_Suguru-1423,Suguru-1423,6x6,36,8,4.5,7,0.0027826160003314726,0,True,23,6,0,5,3,0
6x6_Suguru-1597,Suguru-1597,6x6,36,9,4.0,7,0.002733787001488963,0,True,23,6,0,7,0,0
6x6_Suguru-36,Suguru-36,6x6,36,8,4.5,9,0.015786808002303587,1,True,40,3,7,25,0,0
6x6_Suguru-133,Suguru-133,6x6,36,8,4.5,7,0.003186134999850765,0,True,21,6,0,8,0,0
6x6_Suguru-166,Suguru-166,6x6,36,8,4.5,9,0.0037110859993845224,0,True,30,3,1,2,2,0
6x6_Suguru-215,Suguru-215,6x6,36,9,4.0,6,0.019378117998712696,3,True,47,7,9,4,1,1
6x6_Suguru-256,Suguru-256,6x6,36,8,4.5,6,0.006446920000598766,0,True,29,9,4,3,0,0
6x6_Suguru-297,Suguru-297,6x6,36,8,4.5,7,0.0033355039995512925,0,True,22,5,0,7,0,0
6x6_Suguru-466,Suguru-466,6x6,36,8,4.5,6,0.007942344996990869,0,True,26,9,0,5,1,0
6x6_Suguru-519,Suguru-519,6x6,36,8,4.5,8,0.002681720998225501,0,True,21,5,4,5,1,0
6x6_Suguru-536,Suguru-536,6x6,36,9,4.0,6,0.010590718000457855,0,True,35,5,0,0,0,2
6x6_Suguru-560,Suguru-560,6x6,36,8,4.5,6,0.00664313700326602,0,True,17,6,0,2,0,0
6x6_Suguru-613,Suguru-613,6x6,36,9,4.0,7,0.004924697001115419,0,True,24,5,4,2,0,0
6x6_Suguru-693,Suguru-693,6x6,36,8,4.5,7,0.011273090000031516,0,True,38,7,4,3,0,0
6x6_Suguru-747,Suguru-747,6x6,36,8,4.5,7,0.0033927429976756684,0,True,21,8,4,2,0,3
6x6_Suguru-814,Suguru-814,6x6,36,9,4.0,6,0.0032662890007486567,0,True,23,7,5,4,0,0
6x6_Suguru-933,Suguru-933,6x6,36,8,4.5,6,0.007300271998246899,0,True,52,17,0,3,6,0
6x6_Suguru-935,Suguru-935,6x6,36,8,4.5,7,0.0338664160008193,4,True,139,34,2,37,13,4
6x6_Suguru-972,Suguru-972,6x6,36,8,4.5,6,0.0027938710009038914,0,True,20,8,4,3,0,0
6x6_Suguru-989,Suguru-989,6x6,36,9,4.0,7,0.004735886999696959,0,True,25,11,0,9,1,0
6x6_Suguru-992,Suguru-992,6x6,36,8,4.5,7,0.00953691800168599,1,True,29,12,7,1,0,0
6x6_Suguru-1018,Suguru-1018,6x6,36,8,4.5,8,0.004453644000022905,0,True,22,2,4,6,0,0
6x6_Suguru-1020,Suguru-1020,6x6,36,8,4.5,8,0.00793298399730702,1,True,23,8,3,8,1,0
6x6_Suguru-1033,Suguru-1033,6x6,36,8,4.5,9,0.004538223001873121,0,True,22,6,7,5,1,0
6x6_Suguru-1042,Suguru-1042,6x6,36,9,4.0,6,0.0031114589983189944,0,True,19,8,0,2,0,3
6x6_Suguru-1142,Suguru-1142,6x6,36,8,4.5,6,0.005409703000623267,0,True,22,6,0,4,0,0
6x6_Suguru-1278,Suguru-1278,6x6,36,8,4.5,9,0.008340181000676239,1,True,21,5,0,6,0,0
6x6_Suguru-1304,Suguru-1304,6x6,36,8,4.5,6,0.0028066880004189443,0,True,22,6,2,5,1,0
6x6_Suguru-1503,Suguru-1503,6x6,36,8,4.5,7,0.023148568001488457,3,True,106,32,19,26,30,4
6x6_Suguru-1513,Suguru-1513,6x6,36,8,4.5,8,0.010969686001772061,2,True,21,11,0,7,0,0
6x6_Suguru-1522,Suguru-1522,6x6,36,9,4.0,6,0.0044938070022908505,0,True,40,12,1,4,0,3
6x6_Suguru-9,Suguru-9,6x6,36,8,4.5,8,0.004862257999775466,0,True,23,6,2,4,0,0
6x6_Suguru-67,Suguru-67,6x6,36,8,4.5,6,0.00852843800021219,0,True,44,10,2,8,12,0
6x6_Suguru-84,Suguru-84,6x6,36,8,4.5,6,0.011281734001386212,1,True,60,6,4,14,4,0
6x6_Suguru-90,Suguru-90,6x6,36,8,4.5,6,0.005108755998662673,0,True,20,6,4,3,0,0
6x6_Suguru-100,Suguru-100,6x6,36,8,4.5,6,0.007382695999694988,0,True,24,10,16,7,0,0
6x6_Suguru-113,Suguru-113,6x6,36,9,4.0,6,0.0070481670009030495,0,True,32,11,0,4,0,2
6x6_Suguru-118,Suguru-118,6x6,36,8,4.5,6,0.010964954002702143,1,True,44,19,13,4,5,0
6x6_Suguru-148,Suguru-148,6x6,36,8,4.5,7,0.003065908000280615,0,True,21,6,4,2,0,0
6x6_Suguru-161,Suguru-161,6x6,36,8,4.5,5,0.017336916000203928,1,True,61,16,2,14,13,18
6x6_Suguru-165,Suguru-165,6x6,36,9,4.0,7,0.0194631490012398,4,True,64,12,6,12,0,0
6x6_Suguru-210,Suguru-210,6x6,36,9,4.0,7,0.002642814997670939,0,True,23,4,2,4,0,0
6x6_Suguru-254,Suguru-254,6x6,36,8,4.5,8,0.00418242199884844,0,True,30,7,6,8,2,0
6x6_Suguru-281,Suguru-281,6x6,36,8,4.5,6,0.00811331600198173,0,True,30,9,1,1,6,0
6x6_Suguru-284,Suguru-284,6x6,36,9,4.0,4,0.0039374170009978116,0,True,28,9,4,7,3,0
6x6_Suguru-368,Suguru-368,6x6,36,8,4.5,7,0.008959763999882853,0,True,29,11,2,6,3,0
6x6_Suguru-435,Suguru-435,6x6,36,8,4.5,9,0.002788395999232307,0,True,21,4,7,2,0,0
6x6_Suguru-443,Suguru-443,6x6,36,9,4.0,5,0.005553492002945859,0,True,37,11,6,9,1,0
6x6_Suguru-448,Suguru-448,6x6,36,8,4.5,6,0.0048753029986983165,0,True,30,9,8,8,2,3
6x6_Suguru-489,Suguru-489,6x6,36,9,4.0,7,0.0029986660010763444,0,True,19,8,0,2,0,0
6x6_Suguru-562,Suguru-562,6x6,36,8,4.5,8,0.006934687000466511,0,True,40,18,9,13,0,0
6x6_Suguru-611,Suguru-611,6x6,36,8,4.5,8,0.003105634998064488,0,True,20,6,2,4,0,0
6x6_Suguru-618,Suguru-618,6x6,36,8,4.5,10,0.007667147001484409,0,True,38,9,2,3,0,0
6x6_Suguru-674,Suguru-674,6x6,36,9,4.0,5,0.004747807000967441,0,True,44,9,4,6,4,6
6x6_Suguru-680,Suguru-680,6x6,36,8,4.5,6,0.002846924002369633,0,True,24,4,2,1,0,0
6x6_Suguru-696,Suguru-696,6x6,36,8,4.5,9,0.0064073180001287255,0,True,37,7,4,2,0,0
6x6_Suguru-781,Suguru-781,6x6,36,8,4.5,7,0.0035642389993881807,0,True,42,9,0,4,0,0
6x6_Suguru-798,Suguru-798,6x6,36,8,4.5,4,0.006546732998685911,0,True,46,11,2,7,5,0
6x6_Suguru-844,Suguru-844,6x6,36,9,4.0,5,0.005876868999621365,0,True,34,9,2,3,3,0
6x6_Suguru-860,Suguru-860,6x6,36,8,4.5,8,0.008959995000623167,0,True,32,5,0,2,0,0
6x6_Suguru-884,Suguru-884,6x6,36,8,4.5,7,0.008745589999307413,0,True,62,23,10,22,7,0
6x6_Suguru-887,Suguru-887,6x6,36,8,4.5,8,0.005389423000451643,0,True,35,7,2,6,3,3
6x6_Suguru-973,Suguru-973,6x6,36,8,4.5,7,0.007985209002072224,0,True,44,11,2,3,0,0
6x6_Suguru-1003,Suguru-1003,6x6,36,8,4.5,9,0.004281868998077698,0,True,29,8,3,0,0,0
6x6_Suguru-1064,Suguru-1064,6x6,36,9,4.0,5,0.005807165998703567,0,True,19,6,2,5,1,0
6x6_Suguru-1119,Suguru-1119,6x6,36,8,4.5,8,0.005679540001437999,0,True,33,9,7,4,0,0
6x6_Suguru-1121,Suguru-1121,6x6,36,8,4.5,6,0.0030465820018434897,0,True,22,8,5,6,0,0
6x6_Suguru-1127,Suguru-1127,6x6,36,8,4.5,3,0.009277073997509433,0,True,42,16,0,7,5,0
6x6_Suguru-1133,Suguru-1133,6x6,36,8,4.5,6,0.010965507000946673,0,True,45,7,2,3,0,3
6x6_Suguru-1141,Suguru-1141,6x6,36,9,4.0,9,0.0030601309990743175,0,True,20,5,0,5,2,0
6x6_Suguru-1177,Suguru-1177,6x6,36,8,4.5,5,0.009826350000366801,1,True,24,8,2,2,1,0
6x6_Suguru-1192,Suguru-1192,6x6,36,8,4.5,6,0.005461846001708182,0,True,26,9,0,7,1,0
6x6_Suguru-1255,Suguru-1255,6x6,36,8,4.5,8,0.0034292989985260647,0,True,21,7,2,6,2,0
6x6_Suguru-1261,Suguru-1261,6x6,36,8,4.5,7,0.003727227001945721,0,True,21,6,2,2,0,0
6x6_Suguru-1325,Suguru-1325,6x6,36,8,4.5,9,0.006396781001967611,0,True,21,5,0,5,1,0
6x6_Suguru-1335,Suguru-1335,6x6,36,9,4.0,7,0.004532078000920592,0,True,32,5,7,0,0,0
6x6_Suguru-1350,Suguru-1350,6x6,36,8,4.5,6,0.005430154997156933,0,True,22,6,1,0,2,0
6x6_Suguru-1359,Suguru-1359,6x6,36,8,4.5,8,0.003524845997162629,0,True,21,5,6,3,3,0
6x6_Suguru-1431,Suguru-1431,6x6,36,9,4.0,5,0.009424090996617451,0,True,22,5,0,6,3,0
6x6_Suguru-1524,Suguru-1524,6x6,36,8,4.5,7,0.00945934099945589,0,True,23,6,0,5,0,2
6x6_Suguru-1538,Suguru-1538,6x6,36,8,4.5,7,0.008443694001471158,0,True,19,7,1,4,0,0
6x6_Suguru-1546,Suguru-1546,6x6,36,8,4.5,10,0.00990889300010167,0,True,24,4,4,4,0,0
6x6_Suguru-1547,Suguru-1547,6x6,36,8,4.5,7,0.009705549000500469,0,True,28,4,6,6,0,0
6x6_Suguru-1565,Suguru-1565,6x6,36,9,4.0,6,0.003974430997914169,0,True,23,7,4,9,0,0
6x6_Suguru-1566,Suguru-1566,6x6,36,9,4.0,4,0.010034494000137784,0,True,24,6,0,4,0,0
6x6_Suguru-48,Suguru-48,6x6,36,8,4.5,8,0.0056690130004426464,0,True,35,4,0,3,1,0
6x6_Suguru-64,Suguru-64,6x6,36,8,4.5,8,0.013067470001260517,0,True,53,14,13,4,0,0
6x6_Suguru-138,Suguru-138,6x6,36,9,4.0,5,0.006707131000439404,0,True,28,6,0,5,5,3
6x6_Suguru-185,Suguru-185,6x6,36,9,4.0,7,0.006412656002794392,0,True,26,9,4,0,0,0
6x6_Suguru-218,Suguru-218,6x6,36,8,4.5,6,0.009583760998793878,0,True,31,4,7,7,0,0
6x6_Suguru-232,Suguru-232,6x6,36,8,4.5,7,0.015092960999027127,2,True,72,20,16,21,7,6
6x6_Suguru-331,Suguru-331,6x6,36,8,4.5,8,0.005012825000449084,0,True,27,3,0,4,0,1
6x6_Suguru-408,Suguru-408,6x6,36,8,4.5,8,0.0057532799983164296,0,True,17,6,5,3,0,0
6x6_Suguru-456,Suguru-456,6x6,36,8,4.5,7,0.00861128700125846,0,True,31,11,6,5,0,0
6x6_Suguru-502,Suguru-502,6x6,36,8,4.5,8,0.00758096799836494,0,True,18,7,3,1,0,0
6x6_Suguru-522,Suguru-522,6x6,36,8,4.5,7,0.004454245998203987,0,True,29,14,2,1,0,0
6x6_Suguru-610,Suguru-610,6x6,36,8,4.5,6,0.00451411299945903,0,True,22,6,3,4,0,0
6x6_Suguru-625,Suguru-625,6x6,36,8,4.5,6,0.021688240998628316,1,True,61,28,12,29,2,3
6x6_Suguru-648,Suguru-648,6x6,36,8,4.5,6,0.006911142998433206,0,True,16,7,0,4,1,0
6x6_Suguru-662,Suguru-662,6x6,36,8,4.5,7,0.010196541999903275,1,True,37,15,4,2,0,0
6x6_Suguru-663,Suguru-663,6x6,36,8,4.5,7,0.006134115999884671,0,True,28,9,2,4,0,0
6x6_Suguru-691,Suguru-691,6x6,36,8,4.5,8,0.00572787299824995,0,True,25,8,4,4,0,0
6x6_Suguru-752,Suguru-752,6x6,36,8,4.5,7,0.005866874998901039,0,True,27,9,3,1,0,0
6x6_Suguru-765,Suguru-765,6x6,36,8,4.5,7,0.0046790859996690415,0,True,38,9,1,4,0,0
6x6_Suguru-771,Suguru-771,6x6,36,9,4.0,6,0.006480607997218613,0,True,25,7,1,3,0,0
6x6_Suguru-785,Suguru-785,6x6,36,8,4.5,10,0.003213246000086656,0,True,23,1,2,4,0,0
6x6_Suguru-791,Suguru-791,6x6,36,8,4.5,6,0.006431699002860114,0,True,35,10,4,5,1,0
6x6_Suguru-818,Suguru-818,6x6,36,8,4.5,7,0.008315874001709744,0,True,40,16,6,4,4,1
6x6_Suguru-847,Suguru-847,6x6,36,8,4.5,5,0.0036978810021537356,0,True,20,9,4,2,0,3
6x6_Suguru-859,Suguru-859,6x6,36,8,4.5,7,0.00681566700222902,1,True,27,7,2,3,5,1
6x6_Suguru-864,Suguru-864,6x6,36,8,4.5,5,0.006397357999958331,0,True,24,10,2,4,4,0
6x6_Suguru-868,Suguru-868,6x6,36,9,4.0,7,0.0037497740013350267,0,True,19,8,4,4,0,0
6x6_Suguru-903,Suguru-903,6x6,36,8,4.5,10,0.004800396000064211,0,True,25,4,4,2,1,0
6x6_Suguru-909,Suguru-909,6x6,36,8,4.5,5,0.00661835899882135,0,True,26,7,4,5,1,0
6x6_Suguru-962,Suguru-962,6x6,36,8,4.5,6,0.0041676879991427995,0,True,24,4,0,3,0,0
6x6_Suguru-1041,Suguru-1041,6x6,36,8,4.5,7,0.004301577999285655,0,True,23,4,0,6,0,0
6x6_Suguru-1078,Suguru-1078,6x6,36,8,4.5,6,0.00326479199793539,0,True,22,6,6,5,1,0
6x6_Suguru-1092,Suguru-1092,6x6,36,9,4.0,6,0.004953715000738157,0,True,35,7,2,3,0,0
6x6_Suguru-1093,Suguru-1093,6x6,36,9,4.0,5,0.007433732997014886,0,True,50,8,7,8,0,0
6x6_Suguru-1180,Suguru-1180,6x6,36,8,4.5,9,0.0037375479987531435,0,True,22,3,0,4,0,0
6x6_Suguru-1247,Suguru-1247,6x6,36,8,4.5,9,0.014559052997356048,0,True,84,14,0,3,5,0
6x6_Suguru-1290,Suguru-1290,6x6,36,8,4.5,8,0.019960954999987734,2,True,66,14,8,23,3,3
6x6_Suguru-1345,Suguru-1345,6x6,36,8,4.5,7,0.003147813000396127,0,True,23,6,4,8,2,0
6x6_Suguru-1382,Suguru-1382,6x6,36,9,4.0,9,0.005180997999559622,0,True,24,7,2,6,0,0
6x6_Suguru-1394,Suguru-1394,6x6,36,8,4.5,7,0.0153330110006209,2,True,53,17,2,6,3,0
6x6_Suguru-1404,Suguru-1404,6x6,36,8,4.5,8,0.004727529001684161,0,True,30,5,6,3,0,0
6x6_Suguru-1489,Suguru-1489,6x6,36,8,4.5,7,0.0135462699981872,1,True,32,5,3,7,0,0
6x6_Suguru-1492,Suguru-1492,6x6,36,8,4.5,8,0.005854667997482466,0,True,35,6,0,6,2,0
6x6_Suguru-1526,Suguru-1526,6x6,36,8,4.5,7,0.005586125000263564,0,True,18,7,2,3,0,0
6x6_Suguru-1543,Suguru-1543,6x6,36,8,4.5,9,0.0030319180004880764,0,True,20,5,0,3,1,0
6x6_Suguru-1558,Suguru-1558,6x6,36,8,4.5,8,0.006583512000361225,0,True,41,8,0,5,2,0
6x6_Suguru-1573,Suguru-1573,6x6,36,9,4.0,5,0.004853140999330208,0,True,40,10,7,8,1,0
6x6_Suguru-1588,Suguru-1588,6x6,36,8,4.5,7,0.0057465650024823844,0,True,25,8,4,2,0,0
6x6_Suguru-1593,Suguru-1593,6x6,36,8,4.5,7,0.013621289002912818,0,True,61,14,2,2,3,0
6x6_Suguru-15,Suguru-15,6x6,36,8,4.5,9,0.004176354999799514,0,True,18,7,5,3,2,0
6x6_Suguru-65,Suguru-65,6x6,36,9,4.0,7,0.003298194998933468,0,True,21,6,9,2,1,0
6x6_Suguru-146,Suguru-146,6x6,36,8,4.5,7,0.011751955997169716,1,True,61,14,6,2,12,1
6x6_Suguru-192,Suguru-192,6x6,36,8,4.5,7,0.009127813998929923,0,True,29,8,4,7,0,0
6x6_Suguru-233,Suguru-233,6x6,36,8,4.5,8,0.00658010800179909,0,True,19,4,0,0,0,0
6x6_Suguru-234,Suguru-234,6x6,36,8,4.5,6,0.0051239849999547005,0,True,21,7,4,6,4,1
6x6_Suguru-255,Suguru-255,6x6,36,8,4.5,6,0.005918631999520585,0,True,29,7,0,6,0,3
6x6_Suguru-272,Suguru-272,6x6,36,9,4.0,6,0.006757678002031753,0,True,35,8,0,7,1,0
6x6_Suguru-273,Suguru-273,6x6,36,9,4.0,8,0.004423610000230838,0,True,30,8,2,4,0,0
6x6_Suguru-289,Suguru-289,6x6,36,8,4.5,9,0.004311923999921419,0,True,21,4,2,4,1,0
6x6_Suguru-307,Suguru-307,6x6,36,8,4.5,7,0.006346442001813557,0,True,19,6,0,9,0,0
6x6_Suguru-311,Suguru-311,6x6,36,8,4.5,7,0.01191356200070004,0,True,71,23,18,15,5,0
6x6_Suguru-333,Suguru-333,6x6,36,8,4.5,6,0.0048463570019521285,0,True,21,6,3,6,0,0
6x6_Suguru-407,Suguru-407,6x6,36,8,4.5,6,0.036466088000452146,5,True,153,44,32,41,42,0
6x6_Suguru-412,Suguru-412,6x6,36,8,4.5,7,0.00370403800116037,0,True,21,6,0,5,1,0
6x6_Suguru-434,Suguru-434,6x6,36,9,4.0,6,0.00918985799944494,0,True,71,17,0,19,1,0
6x6_Suguru-441,Suguru-441,6x6,36,8,4.5,7,0.0032910789996094536,0,True,22,4,1,1,0,0
6x6_Suguru-442,Suguru-442,6x6,36,9,4.0,4,0.010804776000441052,0,True,32,7,2,2,0,0
6x6_Suguru-460,Suguru-460,6x6,36,8,4.5,8,0.008278978999442188,0,True,40,12,6,7,8,0
6x6_Suguru-513,Suguru-513,6x6,36,8,4.5,8,0.007577401000162354,0,True,49,11,13,10,2,0
6x6_Suguru-517,Suguru-517,6x6,36,9,4.0,6,0.009821191000810359,0,True,31,5,0,3,0,2
6x6_Suguru-600,Suguru-600,6x6,36,8,4.5,6,0.009130779002589406,0,True,35,9,2,9,0,0
6x6_Suguru-609,Suguru-609,6x6,36,8,4.5,8,0.0064535749988863245,0,True,32,7,2,7,1,0
6x6_Suguru-725,Suguru-725,6x6,36,8,4.5,6,0.004987909000192303,0,True,30,10,2,6,0,0
6x6_Suguru-730,Suguru-730,6x6,36,8,4.5,6,0.007550084999820683,0,True,65,9,2,15,1,0
6x6_Suguru-731,Suguru-731,6x6,36,8,4.5,6,0.0038631039969914127,0,True,18,10,0,5,3,0
6x6_Suguru-774,Suguru-774,6x6,36,8,4.5,5,0.005969749003270408,0,True,36,12,2,8,0,0
6x6_Suguru-776,Suguru-776,6x6,36,8,4.5,7,0.004321180997067131,0,True,17,10,1,2,0,0
6x6_Suguru-795,Suguru-795,6x6,36,8,4.5,8,0.003939144000469241,0,True,21,5,2,3,2,0
6x6_Suguru-828,Suguru-828,6x6,36,8,4.5,8,0.0060596889998123515,0,True,30,10,3,3,0,0
6x6_Suguru-915,Suguru-915,6x6,36,8,4.5,8,0.00607689400203526,0,True,36,5,2,2,0,0
6x6_Suguru-926,Suguru-926,6x6,36,9,4.0,6,0.003656499000499025,0,True,23,4,0,3,0,0
6x6_Suguru-944,Suguru-944,6x6,36,8,4.5,6,0.004866183000558522,0,True,27,9,8,5,2,0
6x6_Suguru-956,Suguru-956,6x6,36,9,4.0,7,0.0034029599992209114,0,True,20,7,5,1,0,0
6x6_Suguru-965,Suguru-965,6x6,36,8,4.5,6,0.03747541900156648,10,True,100,34,12,21,2,18
6x6_Suguru-985,Suguru-985,6x6,36,8,4.5,6,0.12051225399773102,17,True,674,124,33,131,73,4
6x6_Suguru-1002,Suguru-1002,6x6,36,8,4.5,5,0.0038920860024518333,0,True,32,12,2,9,3,0
6x6_Suguru-1028,Suguru-1028,6x6,36,8,4.5,8,0.005034621997765498,0,True,37,6,3,9,0,0
6x6_Suguru-1065,Suguru-1065,6x6,36,8,4.5,5,0.018148183000448626,2,True,62,13,5,23,1,6
6x6_Suguru-1150,Suguru-1150,6x6,36,8,4.5,6,0.004087035002157791,0,True,28,6,3,6,0,0
6x6_Suguru-1153,Suguru-1153,6x6,36,9,4.0,6,0.005277063002722571,0,True,25,9,2,3,0,0
6x6_Suguru-1183,Suguru-1183,6x6,36,8,4.5,7,0.005488355000125011,0,True,32,9,0,8,0,0
6x6_Suguru-1207,Suguru-1207,6x6,36,8,4.5,8,0.005713348000426777,0,True,33,3,2,7,0,0
6x6_Suguru-1260,Suguru-1260,6x6,36,8,4.5,7,0.007349170002271421,0,True,35,5,9,13,0,0
6x6_Suguru-1288,Suguru-1288,6x6,36,8,4.5,7,0.0034091300003638025,0,True,18,9,4,3,0,0
6x6_Suguru-1371,Suguru-1371,6x6,36,8,4.5,7,0.004597469000145793,0,True,30,6,9,8,0,0
6x6_Suguru-1374,Suguru-1374,6x6,36,8,4.5,8,0.006148313001176575,0,True,33,9,4,6,0,0
6x6_Suguru-1392,Suguru-1392,6x6,36,9,4.0,7,0.009914833997754613,0,True,35,9,2,2,0,2
6x6_Suguru-1456,Suguru-1456,6x6,36,8,4.5,8,0.005367833000491373,0,True,33,9,3,9,5,0
6x6_Suguru-1461,Suguru-1461,6x6,36,8,4.5,6,0.005996490999677917,0,True,27,6,3,4,2,0
6x6_Suguru-1463,Suguru-1463,6x6,36,8,4.5,7,0.005996904998028185,0,True,21,7,0,1,2,0
6x6_Suguru-1466,Suguru-1466,6x6,36,8,4.5,7,0.00446281699987594,0,True,22,5,0,4,0,0
6x6_Suguru-1535,Suguru-1535,6x6,36,8,4.5,6,0.0034072939997713547,0,True,24,4,0,6,0,0
6x6_Suguru-1567,Suguru-1567,6x6,36,8,4.5,7,0.0036415360009414144,0,True,23,6,0,8,1,0
6x6_Suguru-1579,Suguru-1579,6x6,36,8,4.5,5,0.00862906000111252,0,True,54,9,10,11,7,0
6x6_Suguru-44,Suguru-44,6x6,36,8,4.5,7,0.009250066999811679,0,True,47,5,2,6,0,0
6x6_Suguru-153,Suguru-153,6x6,36,8,4.5,7,0.01037717200233601,0,True,60,9,0,3,7,2
6x6_Suguru-179,Suguru-179,6x6,36,8,4.5,6,0.0057684530002006795,0,True,24,6,2,3,4,0
